"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	176	87396	201.4
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	229	77466	295.6
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	476	94149	505.6
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	976	104235	936.3
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	1312	71049	1846.6
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	1578	30848	5115.4
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	1696	10623	15965.4
	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	16	5885	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	25270	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	10	69848	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	35	84257	41.5
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	86	83332	103.2
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	106	78139	135.7
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	228	92610	246.2
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	592	109277	541.7
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	1025	79028	1297.0
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	1480	38770	3817.4
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	2576	19502	13208.9
	"New Hampshire"	"33"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	21	6167	340.5
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	26299	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	10	73601	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	75	87617	85.6
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	175	89484	195.6
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	221	78361	282.0
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	401	90663	442.3
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	976	105037	929.2
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	1385	73641	1880.7
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	1624	32184	5046.0
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	1692	10739	15755.7
	"New Hampshire"	"33"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	23	5895	390.2
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	25065	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	69333	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	29	83479	34.7
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	76	84462	90.0
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	110	79357	138.6
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	241	89789	268.4
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	565	109753	514.8
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	1041	82305	1264.8
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	1599	40177	3979.9
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	2871	19666	14598.8
	"New Hampshire"	"33"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	29	6163	470.6
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	25966	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	Suppressed	72941	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	68	86575	78.5
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	169	91036	185.6
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	224	80045	279.8
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	422	87867	480.3
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	970	105420	920.1
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	1561	76622	2037.3
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	1788	33445	5346.1
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	1890	10914	17317.2
	"New Hampshire"	"33"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	26	5582	465.8
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	24921	Suppressed
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	Suppressed	70556	Suppressed
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	22	84442	26.1
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	97	85847	113.0
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	130	82788	157.0
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	249	88304	282.0
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	628	110443	568.6
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	1167	85526	1364.5
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	1713	39845	4299.2
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	2681	17606	15227.8
	"New Hampshire"	"33"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	27	5849	461.6
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	25940	Suppressed
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	13	74684	Unreliable
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	69	87358	79.0
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	201	92461	217.4
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	247	85262	289.7
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	461	88518	520.8
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	1101	108516	1014.6
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	1738	81165	2141.3
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	1883	33561	5610.7
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	1731	9818	17630.9
	"New Hampshire"	"33"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	189	48991	385.8
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	23	204862	11.2
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	60	534961	11.2
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	172	543017	31.7
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	462	567879	81.4
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	645	573947	112.4
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	1573	633085	248.5
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	3561	631101	564.3
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	5559	437649	1270.2
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	8711	246734	3530.5
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	17258	134100	12869.5
	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	201	51373	391.3
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	40	213402	18.7
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	71	557215	12.7
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	466	565828	82.4
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	1148	587960	195.3
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	1376	565353	243.4
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	2583	602789	428.5
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	5267	588230	895.4
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	7322	372449	1965.9
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	8820	179402	4916.3
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	10248	68193	15027.9
	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	178	48529	366.8
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	31	203112	15.3
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	52	530870	9.8
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	179	535543	33.4
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	459	565927	81.1
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	638	572621	111.4
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	1498	614322	243.8
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	3406	633286	537.8
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	5692	449468	1266.4
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	8630	254106	3396.2
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	17048	133819	12739.6
	"New Jersey"	"34"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	250	50930	490.9
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	32	212119	15.1
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	59	553097	10.7
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	374	558012	67.0
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	1070	586351	182.5
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	1338	565072	236.8
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	2480	586501	422.8
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	5365	590363	908.8
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	7316	383398	1908.2
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	8889	185459	4793.0
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	10020	69285	14462.0
	"New Jersey"	"34"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	183	48606	376.5
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	27	202253	13.3
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	36	529808	6.8
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	159	530742	30.0
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	466	567210	82.2
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	802	573613	139.8
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	1737	599935	289.5
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	4387	632396	693.7
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	7262	463291	1567.5
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	11262	259279	4343.6
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	20736	132189	15686.6
	"New Jersey"	"34"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	210	50900	412.6
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	43	212192	20.3
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	39	551376	7.1
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	450	553492	81.3
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	1269	587336	216.1
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	1741	567764	306.6
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	3405	574457	592.7
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	7409	590263	1255.2
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"65-74 years"	"65-74"	10233	396118	2583.3
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"75-84 years"	"75-84"	11806	189971	6214.6
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	12339	69180	17836.1
	"New Jersey"	"34"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	157	46417	338.2
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	36	206307	17.4
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"5-14 years"	"5-14"	41	558162	7.3
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"15-24 years"	"15-24"	166	555859	29.9
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"25-34 years"	"25-34"	488	587279	83.1
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"35-44 years"	"35-44"	848	605865	140.0
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"45-54 years"	"45-54"	1733	614102	282.2
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"55-64 years"	"55-64"	4058	654958	619.6
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"65-74 years"	"65-74"	6843	490984	1393.7
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"75-84 years"	"75-84"	9805	263194	3725.4
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"85+ years"	"85+"	16930	122061	13870.1
	"New Jersey"	"34"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	198	48780	405.9
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	36	217691	16.5
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"5-14 years"	"5-14"	67	583596	11.5
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"15-24 years"	"15-24"	465	579558	80.2
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"25-34 years"	"25-34"	1168	601518	194.2
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"35-44 years"	"35-44"	1752	610599	286.9
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"45-54 years"	"45-54"	3098	603074	513.7
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"55-64 years"	"55-64"	6506	627448	1036.9
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"65-74 years"	"65-74"	9062	429887	2108.0
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"75-84 years"	"75-84"	10229	195468	5233.1
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"85+ years"	"85+"	10343	64323	16079.8
	"New Jersey"	"34"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	53	11558	458.6
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	49129	Suppressed
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"5-14 years"	"5-14"	26	134779	19.3
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"15-24 years"	"15-24"	60	135871	44.2
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"25-34 years"	"25-34"	196	137077	143.0
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"35-44 years"	"35-44"	262	124531	210.4
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"45-54 years"	"45-54"	471	122816	383.5
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"55-64 years"	"55-64"	977	143175	682.4
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"65-74 years"	"65-74"	1567	115432	1357.5
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"75-84 years"	"75-84"	1979	58430	3387.0
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	3032	25345	11962.9
	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	78	12110	644.1
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	15	51449	Unreliable
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"5-14 years"	"5-14"	33	139984	23.6
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"15-24 years"	"15-24"	210	144728	145.1
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"25-34 years"	"25-34"	417	146758	284.1
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"35-44 years"	"35-44"	510	126253	404.0
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"45-54 years"	"45-54"	811	118049	687.0
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"55-64 years"	"55-64"	1556	130972	1188.0
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"65-74 years"	"65-74"	2256	102452	2202.0
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"75-84 years"	"75-84"	2300	48704	4722.4
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	2189	15826	13831.7
	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	58	11249	515.6
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	15	48047	Unreliable
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"5-14 years"	"5-14"	19	133647	Unreliable
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"15-24 years"	"15-24"	77	135033	57.0
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"25-34 years"	"25-34"	193	137071	140.8
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"35-44 years"	"35-44"	295	126368	233.4
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"45-54 years"	"45-54"	489	119903	407.8
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"55-64 years"	"55-64"	1005	142663	704.5
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"65-74 years"	"65-74"	1553	119057	1304.4
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"75-84 years"	"75-84"	2106	60973	3454.0
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	3105	25386	12231.2
	"New Mexico"	"35"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	71	11765	603.5
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	13	49925	Unreliable
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"5-14 years"	"5-14"	25	138621	18.0
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"15-24 years"	"15-24"	228	143426	159.0
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"25-34 years"	"25-34"	467	147016	317.7
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"35-44 years"	"35-44"	575	128478	447.5
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"45-54 years"	"45-54"	833	115753	719.6
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"55-64 years"	"55-64"	1615	130258	1239.8
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"65-74 years"	"65-74"	2249	105426	2133.2
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"75-84 years"	"75-84"	2425	50741	4779.2
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	2096	16023	13081.2
	"New Mexico"	"35"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	55	11052	497.6
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	47385	Suppressed
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"5-14 years"	"5-14"	14	132670	Unreliable
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"15-24 years"	"15-24"	89	135452	65.7
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"25-34 years"	"25-34"	270	137223	196.8
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"35-44 years"	"35-44"	386	128380	300.7
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"45-54 years"	"45-54"	619	118495	522.4
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"55-64 years"	"55-64"	1205	141084	854.1
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"65-74 years"	"65-74"	2034	123180	1651.2
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"75-84 years"	"75-84"	2625	63048	4163.5
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	3570	25891	13788.6
	"New Mexico"	"35"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	60	11524	520.7
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	17	48764	Unreliable
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"5-14 years"	"5-14"	32	137633	23.3
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"15-24 years"	"15-24"	230	144161	159.5
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"25-34 years"	"25-34"	585	147806	395.8
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"35-44 years"	"35-44"	754	131497	573.4
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"45-54 years"	"45-54"	1003	114454	876.3
	"New Mexico"	"35"	"2020"	"2020"	"Male"	"M"	"55-64 years"	"55-64"	2021	128828	1568.8
